AREA,PERIMETER,SONWESTS_,SONWESTS_I,ISO_,SOVID_NEW,ISOC,SUID,NEWSUID,ISOC,SUID,SOILMAPUNI,SOIL1,PROP1,PRID1,SOIL2,PROP2,PRID2,SOIL3,PROP3,PRID3,SOIL4,PROP4,PRID4,SOIL5,PROP5,PRID5,SOIL6,PROP6,PRID6,SOIL7,PROP7,PRID7,SOIL8,PROP8,PRID8,SOIL9,PROP9,PRID9,SOIL10,PROP10,PRID10,longitude,latitude
0.096834,2.086791,968,1418,CZ,CZ0022,CZ,22.0,CZ22,CZ,22.0,PZb3CMd4PZh5 [CZ22],PZb,50.0,CZG27E,CMd,35.0,CZG17E,PZh,15.0,CZG28E,,,,,,,,,,,,,,,,,,,,,,15.419126794539654,50.74546698970558
0.052786,1.488196,969,1810,PL,PL0103,PL,103.0,PL103,PL,103.0,LVh3LVh3 [PL103],LVh,50.0,PL279,LVh,50.0,PL279,,,,,,,,,,,,,,,,,,,,,,,,,22.48971834831541,50.80556616623564
0.02004,0.809176,970,1811,PL,PL0092,PL,92.0,PL92,PL,92.0,FLe3ARb3LVh4 [PL92],FLe,40.0,PL23,ARb,40.0,PL385,LVh,20.0,PL111,,,,,,,,,,,,,,,,,,,,,,21.506845461419758,50.85097803969179
0.083944,1.697596,971,1812,PL,PL0170,PL,170.0,PL170,PL,170.0,LVj3LVj3 [PL170],LVj,50.0,PL113,LVj,50.0,PL113,,,,,,,,,,,,,,,,,,,,,,,,,17.288372793999113,50.687732687696375
0.044206,3.378523,972,1419,CZ,CZ0006,CZ,6.0,CZ6,CZ,6.0,LVj1LVj4 [CZ6],LVj,80.0,CZG24E,LVj,20.0,CZG26E,,,,,,,,,,,,,,,,,,,,,,,,,14.38734001408807,50.727200299781856
0.010671,0.644973,973,1420,CZ,CZ0020,CZ,20.0,CZ20,CZ,20.0,CMd3PZb3PZh5 [CZ20],CMd,45.0,CZG41,PZb,40.0,CZG42,PZh,15.0,CZG43,,,,,,,,,,,,,,,,,,,,,,14.135157728961941,50.8126626758978
0.018613,0.735553,974,1813,PL,PL0089,PL,89.0,PL89,PL,89.0,LVj2CMe3 [PL89],LVj,60.0,PL113,CMe,40.0,PL219,,,,,,,,,,,,,,,,,,,,,,,,,20.838950194438763,50.83435914137973
0.016933,1.293809,975,1421,CZ,CZ0024,CZ,24.0,CZ24,CZ,24.0,LPq3PZb4CMd5 [CZ24],LPq,50.0,PL3SU,PZb,35.0,CZG27E,CMd,15.0,CZG17E,,,,,,,,,,,,,,,,,,,,,,15.530771233486503,50.77548566202905
0.039124,1.781662,976,1814,PL,PL0182,PL,182.0,PL182,PL,182.0,CMd3CMd4LPq5FLe5 [PL182],CMd,50.0,PL303,CMd,20.0,PL303,LPq,15.0,PL3SU,FLe,15.0,PL193,,,,,,,,,,,,,,,,,,,15.86786543685294,50.77030013785701
0.025694,1.466004,977,1422,CZ,CZ0015,CZ,15.0,CZ15,CZ,15.0,CMi3CMd3 [CZ15],CMi,55.0,CZG37,CMd,45.0,CZG46,,,,,,,,,,,,,,,,,,,,,,,,,14.57665409381467,50.81536220253985
0.01265,0.775827,978,1815,PL,PL0184,PL,184.0,PL184,PL,184.0,LPq2LPq3 [PL184],LPq,60.0,PL3SU,LPq,40.0,PL3SU,,,,,,,,,,,,,,,,,,,,,,,,,15.434586184174828,50.82779577054129
0.013604,0.892007,979,1423,CZ,CZ0006,CZ,6.0,CZ6,CZ,6.0,LVj1LVj4 [CZ6],LVj,80.0,CZG24E,LVj,20.0,CZG26E,,,,,,,,,,,,,,,,,,,,,,,,,14.964393763429591,50.82290562542548
0.699758,4.559388,980,2228,UA,UA0024,UA,24.0,UA24,UA,24.0,GRh2CHh5PHl5 [UA24],GRh,70.0,UA-068,CHh,15.0,UA-071,PHl,15.0,UA-098,,,,,,,,,,,,,,,,,,,,,,24.686871441717827,50.564147485146336
0.015606,0.848252,981,1424,CZ,CZ0022,CZ,22.0,CZ22,CZ,22.0,PZb3CMd4PZh5 [CZ22],PZb,50.0,CZG27E,CMd,35.0,CZG17E,PZh,15.0,CZG28E,,,,,,,,,,,,,,,,,,,,,,14.931961211803252,50.77623917683299
0.213085,4.019274,982,1816,PL,PL0104,PL,104.0,PL104,PL,104.0,CMc4ARb4LPk5CMc4 [PL104],CMc,30.0,PL395,ARb,25.0,PL385,LPk,15.0,PL299,CMc,30.0,PL395,,,,,,,,,,,,,,,,,,,23.232968417128333,50.57048696399786
0.030797,1.510297,983,1425,CZ,CZ0017,CZ,17.0,CZ17,CZ,17.0,CMd1 [CZ17],CMd,100.0,CZG12E,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.233760038114037,50.700316367804746
0.250894,4.860734,984,2229,UA,UA0017,UA,17.0,UA17,UA,17.0,GLm3PHl3 [UA17],GLm,50.0,UA-033,PHl,50.0,UA-032,,,,,,,,,,,,,,,,,,,,,,,,,33.30555562931784,50.27278280082835
0.041744,1.539678,985,1817,PL,PL0101,PL,101.0,PL101,PL,101.0,LVh1 [PL101],LVh,100.0,PL279,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.529897533578858,50.71546348614873
0.638692,5.265078,986,1818,PL,PL0086,PL,86.0,PL86,PL,86.0,LVj4LPk5LVh5LPk5LVh5ARb5 [PL86],LVj,25.0,PL113,LPk,15.0,PL299,LVh,15.0,PL111,LPk,15.0,PL299,LVh,15.0,PL111,ARb,15.0,PL385,,,,,,,,,,,,,20.637031412840255,50.56278876517277
0.024747,1.416555,987,1426,CZ,CZ0006,CZ,6.0,CZ6,CZ,6.0,LVj1LVj4 [CZ6],LVj,80.0,CZG24E,LVj,20.0,CZG26E,,,,,,,,,,,,,,,,,,,,,,,,,14.771536997212054,50.748471729619055
0.025035,1.527692,988,1427,CZ,CZ0019,CZ,19.0,CZ19,CZ,19.0,PZb3CMd3PZh4 [CZ19],PZb,40.0,CZG27E,CMd,40.0,CZG17E,PZh,20.0,CZG28E,,,,,,,,,,,,,,,,,,,,,,13.745449577664655,50.71298847620461
0.022423,1.106516,989,1819,PL,PL0105,PL,105.0,PL105,PL,105.0,LPk2LVh5HSs5 [PL105],LPk,70.0,PL299,LVh,15.0,PL279,HSs,15.0,PL53A,,,,,,,,,,,,,,,,,,,,,,23.582611113607793,50.73962776078314
0.12577,2.536342,990,1428,CZ,CZ0016,CZ,16.0,CZ16,CZ,16.0,CMe2CMc4CMe5 [CZ16],CMe,75.0,CZG10E,CMc,20.0,CZG11E,CMe,5.0,CZG10E,,,,,,,,,,,,,,,,,,,,,,14.05875441970505,50.620382097556295
0.050047,0.961636,991,1820,PL,PL0093,PL,93.0,PL93,PL,93.0,CHh2CMc4CMc4 [PL93],CHh,60.0,PL403,CMc,20.0,PL395,CMc,20.0,PL395,,,,,,,,,,,,,,,,,,,,,,21.66615397317416,50.68537664167399
1.092027,9.335823,992,2230,UA,UA0025,UA,25.0,UA25,UA,25.0,GRh3PHl3GRh5 [UA25],GRh,45.0,UA-068,PHl,40.0,UA-098,GRh,15.0,UA-073,,,,,,,,,,,,,,,,,,,,,,26.181991108428075,50.33689204116625
0.006734,0.473005,993,1821,PL,PL0184,PL,184.0,PL184,PL,184.0,LPq2LPq3 [PL184],LPq,60.0,PL3SU,LPq,40.0,PL3SU,,,,,,,,,,,,,,,,,,,,,,,,,15.742722195294284,50.768151953311595
0.081727,2.98906,994,1429,CZ,CZ0010,CZ,10.0,CZ10,CZ,10.0,CMe2CMe4PZh5 [CZ10],CMe,70.0,CZG30,CMe,21.0,CZG30,PZh,9.0,CZG29E,,,,,,,,,,,,,,,,,,,,,,14.76362399812082,50.61828185922973
1.132956,6.146667,995,2231,UA,UA0073,UA,73.0,UA73,UA,73.0,CHh2HSs4 [UA73],CHh,63.0,UA-050,HSs,37.0,UA-043,,,,,,,,,,,,,,,,,,,,,,,,,32.15581540116179,50.1320895427848
0.034129,1.064632,996,1822,PL,PL0090,PL,90.0,PL90,PL,90.0,LVh3ARb4CMc4 [PL90],LVh,40.0,PL111,ARb,30.0,PL385,CMc,30.0,PL395,,,,,,,,,,,,,,,,,,,,,,21.25130268573584,50.67335284894291
0.094716,4.298106,997,1430,CZ,CZ0022,CZ,22.0,CZ22,CZ,22.0,PZb3CMd4PZh5 [CZ22],PZb,50.0,CZG27E,CMd,35.0,CZG17E,PZh,15.0,CZG28E,,,,,,,,,,,,,,,,,,,,,,13.083354759087086,50.45303917751727
0.272333,3.054282,998,1823,PL,PL0084,PL,84.0,PL84,PL,84.0,ARb4LVh4LPk5LPk4 [PL84],ARb,35.0,PL385,LVh,30.0,PL111,LPk,15.0,PL299,LPk,20.0,PL299,,,,,,,,,,,,,,,,,,,19.576511332058942,50.436823032236404
0.032254,1.560262,999,1431,CZ,CZ0013,CZ,13.0,CZ13,CZ,13.0,CMd3CMe4CMd4 [CZ13],CMd,42.0,CZG12E,CMe,23.0,CZG13E,CMd,35.0,CZG14E,,,,,,,,,,,,,,,,,,,,,,13.7048712691251,50.587044963944095
0.229397,5.137493,1000,1824,PL,PL0111,PL,111.0,PL111,PL,111.0,FLe2PZh5ARb5 [PL111],FLe,70.0,PL23,PZh,15.0,PL2,ARb,15.0,PL385,,,,,,,,,,,,,,,,,,,,,,21.48855165996743,50.38180186742726
0.087002,1.51966,1001,1825,PL,PL0102,PL,102.0,PL102,PL,102.0,PZh1FLe5 [PL102],PZh,85.0,PL2,FLe,15.0,PL23,,,,,,,,,,,,,,,,,,,,,,,,,22.28169648481578,50.62358172070323
0.127685,2.758995,1002,1826,PL,PL0107,PL,107.0,PL107,PL,107.0,PZh2FLe5LVh5 [PL107],PZh,70.0,PL2,FLe,15.0,PL23,LVh,15.0,PL279,,,,,,,,,,,,,,,,,,,,,,22.856976925538756,50.499726746417046
0.01517,1.131385,1003,1827,PL,PL0183,PL,183.0,PL183,PL,183.0,LPq3LPq3 [PL183],LPq,50.0,PL3SU,LPq,50.0,PL3SU,,,,,,,,,,,,,,,,,,,,,,,,,16.06650958919578,50.6719003988633
0.014347,0.683006,1004,1432,CZ,CZ0010,CZ,10.0,CZ10,CZ,10.0,CMe2CMe4PZh5 [CZ10],CMe,70.0,CZG30,CMe,21.0,CZG30,PZh,9.0,CZG29E,,,,,,,,,,,,,,,,,,,,,,15.103473262020632,50.652629129307904
0.079509,1.633753,1005,1828,PL,PL0082,PL,82.0,PL82,PL,82.0,PZh2FLe4CMe5 [PL82],PZh,60.0,PL2,FLe,25.0,PL193,CMe,15.0,PL219,,,,,,,,,,,,,,,,,,,,,,19.12796195935485,50.558305468290826
0.010244,0.860319,1006,1433,CZ,CZ0024,CZ,24.0,CZ24,CZ,24.0,LPq3PZb4CMd5 [CZ24],LPq,50.0,PL3SU,PZb,35.0,CZG27E,CMd,15.0,CZG17E,,,,,,,,,,,,,,,,,,,,,,16.043438865335347,50.636798107578095
0.004893,0.504252,1007,1434,CZ,CZ0013,CZ,13.0,CZ13,CZ,13.0,CMd3CMe4CMd4 [CZ13],CMd,42.0,CZG12E,CMe,23.0,CZG13E,CMd,35.0,CZG14E,,,,,,,,,,,,,,,,,,,,,,13.695613030736522,50.62580870901143
0.138211,1.84644,1008,1829,PL,PL0171,PL,171.0,PL171,PL,171.0,ARb3LVh5LVj4 [PL171],ARb,55.0,PL53,LVh,15.0,PL111,LVj,30.0,PL113,,,,,,,,,,,,,,,,,,,,,,17.670943006920062,50.458310755671135
0.046435,2.82609,1009,1435,CZ,CZ0015,CZ,15.0,CZ15,CZ,15.0,CMi3CMd3 [CZ15],CMi,55.0,CZG37,CMd,45.0,CZG46,,,,,,,,,,,,,,,,,,,,,,,,,15.850186312868077,50.593726044642786
0.004462,0.519373,1010,1436,CZ,CZ0013,CZ,13.0,CZ13,CZ,13.0,CMd3CMe4CMd4 [CZ13],CMd,42.0,CZG12E,CMe,23.0,CZG13E,CMd,35.0,CZG14E,,,,,,,,,,,,,,,,,,,,,,16.32972357477,50.63859536299038
0.047992,1.144147,1011,1830,PL,PL0106,PL,106.0,PL106,PL,106.0,LVh2CMc4ARb5 [PL106],LVh,65.0,PL279,CMc,20.0,PL395,ARb,15.0,PL385,,,,,,,,,,,,,,,,,,,,,,23.50983197783318,50.572527001770126
0.014678,0.652066,1012,1437,CZ,CZ0012,CZ,12.0,CZ12,CZ,12.0,CMe3CMe5CMd4CMe5 [CZ12],CMe,48.0,CZG31,CMe,12.0,CZG33,CMd,24.0,CZG15E,CMe,16.0,CZG16E,,,,,,,,,,,,,,,,,,,16.327771316613276,50.590136368579245
0.009595,0.717327,1013,1438,CZ,CZ0016,CZ,16.0,CZ16,CZ,16.0,CMe2CMc4CMe5 [CZ16],CMe,75.0,CZG10E,CMc,20.0,CZG11E,CMe,5.0,CZG10E,,,,,,,,,,,,,,,,,,,,,,15.326705699004238,50.56887400120478
0.479732,9.320188,1014,2232,UA,UA0014,UA,14.0,UA14,UA,14.0,FLe2HSs4 [UA14],FLe,70.0,UA-034,HSs,30.0,UA-043,,,,,,,,,,,,,,,,,,,,,,,,,33.85758161821778,49.85078777899364
0.087201,3.257225,1015,1439,CZ,CZ0005,CZ,5.0,CZ5,CZ,5.0,LVh3LVh3LVa5 [CZ5],LVh,45.0,CZG19E,LVh,40.0,CZG20E,LVa,15.0,CZG21E,,,,,,,,,,,,,,,,,,,,,,14.86774690651253,50.4501584963678
0.076427,2.075343,1016,1440,CZ,CZ0008,CZ,8.0,CZ8,CZ,8.0,CMe4LVh5CMe4LVh5CMe5LVh5 [CZ8],CMe,32.0,CZG16E,LVh,13.0,CZG20E,CMe,25.0,CZG13E,LVh,10.0,CZG20E,CMe,14.0,CZG30,LVh,6.0,CZG20E,,,,,,,,,,,,,14.48341988774309,50.50372643780947
0.030804,1.251446,1017,1831,PL,PL0108,PL,108.0,PL108,PL,108.0,PZh1CMc5 [PL108],PZh,85.0,PL2,CMc,15.0,PL395,,,,,,,,,,,,,,,,,,,,,,,,,23.226859548239123,50.467675033565335
0.085728,2.605281,1018,1441,CZ,CZ0012,CZ,12.0,CZ12,CZ,12.0,CMe3CMe5CMd4CMe5 [CZ12],CMe,48.0,CZG31,CMe,12.0,CZG33,CMd,24.0,CZG15E,CMe,16.0,CZG16E,,,,,,,,,,,,,,,,,,,15.65782484731436,50.52323787168039
0.028909,1.190728,1019,1442,CZ,CZ0019,CZ,19.0,CZ19,CZ,19.0,PZb3CMd3PZh4 [CZ19],PZb,40.0,CZG27E,CMd,40.0,CZG17E,PZh,20.0,CZG28E,,,,,,,,,,,,,,,,,,,,,,13.205003473234585,50.50502677622492
0.241641,8.07076,1020,1443,CZ,CZ0012,CZ,12.0,CZ12,CZ,12.0,CMe3CMe5CMd4CMe5 [CZ12],CMe,48.0,CZG31,CMe,12.0,CZG33,CMd,24.0,CZG15E,CMe,16.0,CZG16E,,,,,,,,,,,,,,,,,,,16.363096895424412,49.952825240518834
0.025086,0.810119,1021,2233,UA,UA0019,UA,19.0,UA19,UA,19.0,PHl3GRh3 [UA19],PHl,58.0,UA-052,GRh,42.0,UA-045,,,,,,,,,,,,,,,,,,,,,,,,,30.505845118730914,50.44361492779965
0.038999,0.949503,1022,1832,PL,PL0110,PL,110.0,PL110,PL,110.0,ARb2GLm5PZh5 [PL110],ARb,70.0,PL385,GLm,15.0,PL131,PZh,15.0,PL2,,,,,,,,,,,,,,,,,,,,,,21.83938794277993,50.47840675285816
0.011349,1.059127,1023,1444,CZ,CZ0013,CZ,13.0,CZ13,CZ,13.0,CMd3CMe4CMd4 [CZ13],CMd,42.0,CZG12E,CMe,23.0,CZG13E,CMd,35.0,CZG14E,,,,,,,,,,,,,,,,,,,,,,13.407489621931125,50.481049318241766
0.013341,1.125616,1024,1445,CZ,CZ0010,CZ,10.0,CZ10,CZ,10.0,CMe2CMe4PZh5 [CZ10],CMe,70.0,CZG30,CMe,21.0,CZG30,PZh,9.0,CZG29E,,,,,,,,,,,,,,,,,,,,,,15.148467372320512,50.523772133251555
0.074617,1.06835,1025,1833,PL,PL0079,PL,79.0,PL79,PL,79.0,ARb3CMe4LPk4 [PL79],ARb,55.0,PL385,CMe,25.0,PL219,LPk,20.0,PL299,,,,,,,,,,,,,,,,,,,,,,18.10287900674757,50.439617318685166
0.018382,0.833064,1026,1834,PL,PL0109,PL,109.0,PL109,PL,109.0,PZh1 [PL109],PZh,100.0,PL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1295037873143,50.47419530057368
0.036272,1.837616,1027,1446,CZ,CZ0003,CZ,3.0,CZ3,CZ,3.0,ARh2FLe3 [CZ3],ARh,60.0,CZV272HO,FLe,40.0,CZV035PA,,,,,,,,,,,,,,,,,,,,,,,,,14.254381156051243,50.44863150974321
0.018892,1.11736,1028,1447,CZ,CZ0010,CZ,10.0,CZ10,CZ,10.0,CMe2CMe4PZh5 [CZ10],CMe,70.0,CZG30,CMe,21.0,CZG30,PZh,9.0,CZG29E,,,,,,,,,,,,,,,,,,,,,,15.892585396581062,50.46939609355483
0.169166,5.595438,1029,1448,CZ,CZ0004,CZ,4.0,CZ4,CZ,4.0,CHk2CHl4 [CZ4],CHk,65.0,CZG04E,CHl,35.0,CZG05E,,,,,,,,,,,,,,,,,,,,,,,,,13.971291759780968,50.34794146378475
0.015072,0.584142,1030,1835,PL,PL0177,PL,177.0,PL177,PL,177.0,LVj3LVj4FLe4 [PL177],LVj,50.0,PL419,LVj,30.0,PL419,FLe,20.0,PL193,,,,,,,,,,,,,,,,,,,,,,16.48622785468865,50.43721890509759
0.098337,3.847972,1031,1449,CZ,CZ0005,CZ,5.0,CZ5,CZ,5.0,LVh3LVh3LVa5 [CZ5],LVh,45.0,CZG19E,LVh,40.0,CZG20E,LVa,15.0,CZG21E,,,,,,,,,,,,,,,,,,,,,,15.56773814245241,50.38297581217064
0.055224,2.326365,1032,1450,CZ,CZ0007,CZ,7.0,CZ7,CZ,7.0,PHh3PHj4VRk4 [CZ7],PHh,49.0,CZG07E,PHj,21.0,CZG08E,VRk,30.0,CZG06E,,,,,,,,,,,,,,,,,,,,,,13.434498187310114,50.3781706958547
0.049752,1.284589,1033,1836,PL,PL0173,PL,173.0,PL173,PL,173.0,CMd2LVj5LVh5 [PL173],CMd,70.0,PL303,LVj,15.0,PL419,LVh,15.0,PL111,,,,,,,,,,,,,,,,,,,,,,16.702923614109096,50.37066632924702
0.008917,0.50195,1034,1837,PL,PL0175,PL,175.0,PL175,PL,175.0,LPq4CMc4LPq4CMc4 [PL175],LPq,25.0,PL3SU,CMc,25.0,PL335,LPq,20.0,PL3SU,CMc,30.0,PL335,,,,,,,,,,,,,,,,,,,16.276426522009345,50.44123189899323
0.515187,5.159873,1035,1838,PL,PL0081,PL,81.0,PL81,PL,81.0,LVj4PZh4LVh4ARb5 [PL81],LVj,30.0,PL419,PZh,30.0,PL2,LVh,25.0,PL111,ARb,15.0,PL385,,,,,,,,,,,,,,,,,,,18.815495644311312,50.11702703237608
0.143166,3.788223,1036,1451,CZ,CZ0007,CZ,7.0,CZ7,CZ,7.0,PHh3PHj4VRk4 [CZ7],PHh,49.0,CZG07E,PHj,21.0,CZG08E,VRk,30.0,CZG06E,,,,,,,,,,,,,,,,,,,,,,15.263690028808256,50.27939641850572
0.247954,2.575273,1037,1839,PL,PL0162,PL,162.0,PL162,PL,162.0,PZh3LVh4GLm5LVh5 [PL162],PZh,50.0,PL2,LVh,20.0,PL279,GLm,15.0,PL131,LVh,15.0,PL279,,,,,,,,,,,,,,,,,,,22.904989000808204,50.261757657504674
0.010092,0.733412,1038,1452,CZ,CZ0010,CZ,10.0,CZ10,CZ,10.0,CMe2CMe4PZh5 [CZ10],CMe,70.0,CZG30,CMe,21.0,CZG30,PZh,9.0,CZG29E,,,,,,,,,,,,,,,,,,,,,,14.87520021433182,50.34438682102103
0.008933,0.563342,1039,1453,CZ,CZ0011,CZ,11.0,CZ11,CZ,11.0,CMc3PHj5LPk5LVh5ATu5 [CZ11],CMc,56.0,CZG11E,PHj,14.0,CZG08E,LPk,10.0,CZV223BL,LVh,5.0,CZG19E,ATu,15.0,CZ_AT,,,,,,,,,,,,,,,,15.658512927897224,50.40133812077982
0.608211,4.661933,1040,2234,UA,UA0075,UA,75.0,UA75,UA,75.0,PDe3LPk3 [UA75],PDe,51.0,UA-101,LPk,49.0,UA-072,,,,,,,,,,,,,,,,,,,,,,,,,25.06324101757092,50.11640128956078
3.864962,12.39665,1041,2235,UA,UA0076,UA,76.0,UA76,UA,76.0,CHh3CHl4GRh4 [UA76],CHh,40.0,UA-058,CHl,30.0,UA-116,GRh,30.0,UA-064,,,,,,,,,,,,,,,,,,,,,,30.600745582897602,49.17603172817091
0.194509,5.048355,1042,1454,CZ,CZ0022,CZ,22.0,CZ22,CZ,22.0,PZb3CMd4PZh5 [CZ22],PZb,50.0,CZG27E,CMd,35.0,CZG17E,PZh,15.0,CZG28E,,,,,,,,,,,,,,,,,,,,,,17.0512621293597,50.10895206293002
0.004604,0.32692,1043,1455,CZ,CZ0019,CZ,19.0,CZ19,CZ,19.0,PZb3CMd3PZh4 [CZ19],PZb,40.0,CZG27E,CMd,40.0,CZG17E,PZh,20.0,CZG28E,,,,,,,,,,,,,,,,,,,,,,12.847199870966918,50.40950900215353
0.072841,2.144589,1044,1840,PL,PL0117,PL,117.0,PL117,PL,117.0,PZh1GLm5 [PL117],PZh,85.0,PL2,GLm,15.0,PL131,,,,,,,,,,,,,,,,,,,,,,,,,21.896298145896466,50.324544268463356
0.02995,1.330793,1045,1841,PL,PL0176,PL,176.0,PL176,PL,176.0,CMc4LVj5PZh3 [PL176],CMc,35.0,PL335,LVj,15.0,PL419,PZh,50.0,PL2,,,,,,,,,,,,,,,,,,,,,,16.522730306922465,50.296786587056296
0.147235,2.062679,1046,1842,PL,PL0083,PL,83.0,PL83,PL,83.0,LVh4PZh4ARb4LPk4 [PL83],LVh,30.0,PL111,PZh,30.0,PL2,ARb,20.0,PL385,LPk,20.0,PL299,,,,,,,,,,,,,,,,,,,19.411453521510317,50.19241017799869
0.001494,0.552904,1047,1456,CZ,CZ0003,CZ,3.0,CZ3,CZ,3.0,ARh2FLe3 [CZ3],ARh,60.0,CZV272HO,FLe,40.0,CZV035PA,,,,,,,,,,,,,,,,,,,,,,,,,14.439848893808312,50.34345737281151
0.002899,4.239926,1048,1457,CZ,CZns6,,,CZns6,,,UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.615894779370823,50.18062039206147
0.011562,0.75918,1049,1843,PL,PL0192,PL,192.0,PL192,PL,192.0,LVj2CMd4 [PL192],LVj,65.0,PL113,CMd,35.0,PL303,,,,,,,,,,,,,,,,,,,,,,,,,17.3288612596301,50.366216013517395
0.340896,5.813562,1050,2236,UA,UA0018,UA,18.0,UA18,UA,18.0,PDe1CHh5 [UA18],PDe,85.0,UA-046,CHh,15.0,UA-059,,,,,,,,,,,,,,,,,,,,,,,,,31.55208607305927,49.94658325177181
0.053567,2.300763,1051,1458,CZ,CZ0019,CZ,19.0,CZ19,CZ,19.0,PZb3CMd3PZh4 [CZ19],PZb,40.0,CZG27E,CMd,40.0,CZG17E,PZh,20.0,CZG28E,,,,,,,,,,,,,,,,,,,,,,16.43445176462669,50.18024144958955
0.008706,0.830044,1052,1459,CZ,CZ0006,CZ,6.0,CZ6,CZ,6.0,LVj1LVj4 [CZ6],LVj,80.0,CZG24E,LVj,20.0,CZG26E,,,,,,,,,,,,,,,,,,,,,,,,,17.07477328285127,50.37387533701907
0.029173,0.817666,1053,2237,UA,UA0064,UA,64.0,UA64,UA,64.0,CMc4ARb4LPk5CMc4 [UA64],CMc,30.0,PL395,ARb,25.0,PL385,LPk,15.0,UA-072,CMc,30.0,PL395,,,,,,,,,,,,,,,,,,,23.724715342092043,50.31320881928231
0.48235,3.778861,1054,2238,UA,UA0026,UA,26.0,UA26,UA,26.0,PDe3PDe3 [UA26],PDe,58.0,UA-069,PDe,42.0,UA-057,,,,,,,,,,,,,,,,,,,,,,,,,23.731104389091396,50.04304104800742
0.15462,7.737212,1055,1460,CZ,CZ0003,CZ,3.0,CZ3,CZ,3.0,ARh2FLe3 [CZ3],ARh,60.0,CZV272HO,FLe,40.0,CZV035PA,,,,,,,,,,,,,,,,,,,,,,,,,15.738433552364668,50.09963467828712
0.003852,0.272263,1056,1461,CZ,CZ0019,CZ,19.0,CZ19,CZ,19.0,PZb3CMd3PZh4 [CZ19],PZb,40.0,CZG27E,CMd,40.0,CZG17E,PZh,20.0,CZG28E,,,,,,,,,,,,,,,,,,,,,,12.647265384763886,50.388422846113585
0.223092,3.44646,1057,1844,PL,PL0112,PL,112.0,PL112,PL,112.0,CHh4CMc4CHh4CMc5FLe5 [PL112],CHh,25.0,PL403,CMc,25.0,PL395,CHh,20.0,PL403,CMc,15.0,PL395,FLe,15.0,PL23,,,,,,,,,,,,,,,,20.431521221793993,50.18337116387025
0.10066,3.238466,1058,1845,PL,PL0121,PL,121.0,PL121,PL,121.0,FLe1 [PL121],FLe,100.0,PL23,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.544060794527375,50.100581045706775
0.084605,1.775374,1059,1462,CZ,CZ0016,CZ,16.0,CZ16,CZ,16.0,CMe2CMc4CMe5 [CZ16],CMe,75.0,CZG10E,CMc,20.0,CZG11E,CMe,5.0,CZG10E,,,,,,,,,,,,,,,,,,,,,,13.159348006326612,50.26214384708394
0.010395,0.736068,1060,1463,CZ,CZ0005,CZ,5.0,CZ5,CZ,5.0,LVh3LVh3LVa5 [CZ5],LVh,45.0,CZG19E,LVh,40.0,CZG20E,LVa,15.0,CZG21E,,,,,,,,,,,,,,,,,,,,,,16.065628594273747,50.34852350630412
0.001536,0.362755,1061,1464,CZ,CZ0003,CZ,3.0,CZ3,CZ,3.0,ARh2FLe3 [CZ3],ARh,60.0,CZV272HO,FLe,40.0,CZV035PA,,,,,,,,,,,,,,,,,,,,,,,,,14.49744258249762,50.32051265622313
0.055869,2.419019,1062,1465,CZ,CZ0012,CZ,12.0,CZ12,CZ,12.0,CMe3CMe5CMd4CMe5 [CZ12],CMe,48.0,CZG31,CMe,12.0,CZG33,CMd,24.0,CZG15E,CMe,16.0,CZG16E,,,,,,,,,,,,,,,,,,,13.922233429882064,50.22824190897919
0.065448,1.110457,1063,1846,PL,PL0080,PL,80.0,PL80,PL,80.0,PZh3LVj4FLe5ARb5 [PL80],PZh,40.0,PL2,LVj,30.0,PL419,FLe,15.0,PL193,ARb,15.0,PL385,,,,,,,,,,,,,,,,,,,18.341350689154485,50.22344989895463
0.015776,0.740432,1064,1466,CZ,CZ0024,CZ,24.0,CZ24,CZ,24.0,LPq3PZb4CMd5 [CZ24],LPq,50.0,PL3SU,PZb,35.0,CZG27E,CMd,15.0,CZG17E,,,,,,,,,,,,,,,,,,,,,,16.441404993828822,50.267987102304765
0.007641,0.503129,1065,1847,PL,PL0174,PL,174.0,PL174,PL,174.0,LPq4CMc4LPq4CMc4 [PL174],LPq,30.0,PL3SU,CMc,20.0,PL335,LPq,25.0,PL3SU,CMc,25.0,PL335,,,,,,,,,,,,,,,,,,,16.448359544035615,50.31957392087002
0.361808,6.56333,1066,2239,UA,UA0005,UA,5.0,UA5,UA,5.0,FLe2ARb4 [UA5],FLe,70.0,UA-034,ARb,30.0,UA-004,,,,,,,,,,,,,,,,,,,,,,,,,34.72383567635045,49.72855303339738
0.00844,0.72719,1067,1467,CZ,CZ0013,CZ,13.0,CZ13,CZ,13.0,CMd3CMe4CMd4 [CZ13],CMd,42.0,CZG12E,CMe,23.0,CZG13E,CMd,35.0,CZG14E,,,,,,,,,,,,,,,,,,,,,,17.11435275591276,50.329018890852296
