AREA,PERIMETER,SONWESTS_,SONWESTS_I,ISO_,DEGRAD_ID_,SOVID_NEW,ISOC,SUID,NEWSUID,ISOC,SUID,TCID,SCID,PROP,CLAF,PRID,DRAIN,LAYER,TOPDEP,BOTDEP,CFRAG,SDTO,STPC,CLPC,PSCL,BULK,TAWC,CECS,BSAT,CECC,PHAQ,TCEQ,GYPS,ELCO,TOTC,TOTN,ECEC,ALSA,ESP,longitude,latitude
0.157257,1.943467,1595,2149,HU,116-HU,HU0116,HU,116.0,HU116,HU,116.0,1.0,1.0,67.0,CHk,HU191_2,W,D1,0.0,20.0,0.0,32.0,49.0,19.0,M,1.38,16.0,32.5,100.0,135.0,7.8,80.0,1.0,0.3,19.4,1.4,-1.0,0.0,0.0,18.143699641786938,46.69134302258825
0.142867,2.929659,1596,1942,RO,39-RO,RO0018,RO,18.0,RO18,RO,18.0,1.0,1.0,50.0,CMe,RO 6300,W,D1,0.0,20.0,0.0,10.0,34.0,56.0,F,1.34,9.0,61.61,89.0,69.6,6.41,0.15,0.0,0.02,65.0,5.27,-1.0,0.0,1.0,25.29287622041484,46.50112298031486
0.084884,1.240063,1597,2150,HU,115-HU,HU0115,HU,115.0,HU115,HU,115.0,1.0,1.0,58.0,LVh,HU112_1,W,D1,0.0,20.0,1.0,58.0,25.0,17.0,M,1.42,11.0,15.4,80.0,78.0,6.1,0.0,0.0,0.0,6.0,1.2,-1.0,0.0,0.0,16.723739354147867,46.72020768792242
0.013985,0.538358,1598,2341,MD,5-MD,MD0005,MD,5.0,MD5,MD,5.0,1.0,1.0,15.0,CHl,MD19,M,D1,0.0,20.0,0.0,6.0,60.0,34.0,Z,1.21,16.0,22.88,100.0,38.0,7.5,20.0,1.0,0.1,28.0,2.2,-1.0,0.0,2.0,29.478302080523548,46.77660134979469
0.207967,3.145113,1599,2151,HU,83-HU,HU0083,HU,83.0,HU83,HU,83.0,1.0,1.0,73.0,PHh,HU202,M,D1,0.0,20.0,1.0,43.0,36.0,21.0,M,1.45,12.0,13.3,62.0,43.0,5.3,0.0,0.0,0.0,12.5,1.5,-1.0,5.0,0.0,20.532834933353698,46.48045234733597
0.077425,2.228458,1600,2152,HU,133-HU,HU0133,HU,133.0,HU133,HU,133.0,1.0,1.0,62.0,LVg,HU122_1,I,D1,0.0,20.0,0.0,13.0,66.0,21.0,Z,1.52,18.0,8.2,22.0,23.0,5.9,0.0,0.0,0.0,9.6,1.0,-1.0,0.0,1.0,16.53426184187054,46.643777098729785
0.080096,1.42135,1601,2153,HU,117-HU,HU0117,HU,117.0,HU117,HU,117.0,1.0,1.0,48.0,CMe,HU131_1,M,D1,0.0,20.0,0.0,10.0,59.0,31.0,Z,1.57,11.0,30.7,86.0,87.0,7.4,60.0,1.0,0.14,10.3,1.7,-1.0,0.0,0.0,17.782085216153146,46.668474796644766
0.292679,3.416247,1602,1943,RO,37-RO,RO0020,RO,20.0,RO20,RO,20.0,1.0,1.0,45.0,LVh,RO 6359,I,D1,0.0,20.0,0.0,6.0,65.0,29.0,Z,1.32,17.0,13.2,96.0,33.0,5.7,0.0,0.0,0.0,10.0,0.9,-1.0,0.0,1.0,27.759203464490586,46.396754543785306
0.062693,1.156567,1603,2154,HU,84-HU,HU0084,HU,84.0,HU84,HU,84.0,1.0,1.0,55.0,CHk,HU191_2,W,D1,0.0,20.0,0.0,32.0,49.0,19.0,M,1.38,16.0,32.5,100.0,135.0,7.8,80.0,1.0,0.3,19.4,1.4,-1.0,0.0,0.0,18.741083360832757,46.61673464964782
0.032874,1.269102,1604,2342,MD,5-MD,MD0005,MD,5.0,MD5,MD,5.0,1.0,1.0,15.0,CHl,MD19,M,D1,0.0,20.0,0.0,6.0,60.0,34.0,Z,1.21,16.0,22.88,100.0,38.0,7.5,20.0,1.0,0.1,28.0,2.2,-1.0,0.0,2.0,29.16751112370207,46.62800137672264
0.154432,1.630333,1605,1944,RO,40-RO,RO0040,RO,40.0,RO40,RO,40.0,1.0,1.0,50.0,PZb,RO 3372,W,D1,0.0,20.0,22.0,37.0,50.0,13.0,M,1.23,27.0,32.22,37.0,41.23,4.45,0.0,0.0,0.0,91.95,6.45,-1.0,33.0,1.0,23.137855143480216,46.59927915139101
0.01981,0.89216,1606,2155,HU,173-HU,HU0173,HU,173.0,HU173,HU,173.0,1.0,1.0,100.0,GLm,HU321,V,D1,0.0,20.0,1.0,19.0,56.0,25.0,M,1.19,16.0,11.5,100.0,9.0,7.7,130.0,1.0,0.1,26.4,1.65,-1.0,0.0,1.0,17.20867766491425,46.669638294191
0.125971,1.79833,1607,2156,HU,85-HU,HU0085,HU,85.0,HU85,HU,85.0,1.0,1.0,90.0,ARc,HU41,E,D1,0.0,20.0,0.0,98.0,1.0,1.0,C,1.51,3.0,1.8,100.0,-1.0,7.8,51.0,1.0,0.1,3.4,0.3,-1.0,0.0,3.0,19.49023824621347,46.608032202575174
0.290922,3.652718,1608,1945,RO,42-RO,RO0042,RO,42.0,RO42,RO,42.0,1.0,1.0,15.0,CHl,MD19,M,D1,0.0,20.0,0.0,6.0,60.0,34.0,Z,1.21,16.0,22.88,100.0,38.0,7.5,20.0,1.0,0.1,28.0,2.2,-1.0,0.0,2.0,27.98614394313462,46.214544549961204
0.007364,0.684821,1609,2288,UA,9999-UA,UAns1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.618165362540534,46.63373250298175
0.006034,0.570742,1610,2289,UA,9999-UA,UAns1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.713470045535818,46.65685491653317
0.121968,1.533386,1611,2157,HU,87-HU,HU0087,HU,87.0,HU87,HU,87.0,1.0,1.0,57.0,FLe,HU381,M,D1,0.0,20.0,4.0,22.0,48.0,30.0,M,1.53,12.0,29.0,100.0,81.0,7.9,190.0,1.0,0.1,13.2,1.7,-1.0,0.0,0.0,19.035422350878562,46.517007771235576
0.04067,1.931439,1612,2343,MD,4-MD,MD0004,MD,4.0,MD4,MD,4.0,1.0,1.0,50.0,CHh,MD15,M,D1,0.0,20.0,0.0,2.0,57.0,41.0,F,1.17,15.0,38.35,100.0,73.0,7.0,11.5,0.0,0.19,24.0,2.3,-1.0,0.0,1.0,29.76889221650782,46.56998293902519
0.01994,0.996528,1613,2158,HU,86-HU,HU0086,HU,86.0,HU86,HU,86.0,1.0,1.0,100.0,HSf,HU364,P,D1,0.0,20.0,1.0,-1.0,-1.0,-1.0,O,1.4,35.0,35.0,100.0,-1.0,7.8,290.0,2.0,0.05,19.2,1.9,-1.0,-1.0,0.0,17.515100516136627,46.672139472531065
0.073658,1.289868,1614,2159,HU,88-HU,HU0088,HU,88.0,HU88,HU,88.0,1.0,1.0,54.0,CHk,HU191_2,W,D1,0.0,20.0,0.0,32.0,49.0,19.0,M,1.38,16.0,32.5,100.0,135.0,7.8,80.0,1.0,0.3,19.4,1.4,-1.0,0.0,0.0,18.507298972732535,46.543529378621564
0.248657,4.096804,1615,2290,UA,44-UA,UA0044,UA,44.0,UA44,UA,44.0,1.0,1.0,100.0,ARb,UA-013,E,D1,0.0,20.0,1.0,92.0,4.0,4.0,C,1.66,3.0,5.05,100.0,116.0,5.75,0.0,0.0,0.0,2.47,0.3,-1.0,0.0,1.0,32.60893268884563,46.49807565401017
0.249008,2.744452,1616,2291,UA,40-UA,UA0040,UA,40.0,UA40,UA,40.0,1.0,1.0,60.0,CHk,UA-018,W,D1,0.0,20.0,0.0,4.0,56.0,40.0,F,1.0,16.0,36.4,100.0,66.0,6.9,3.0,0.0,0.28,28.1,1.6,-1.0,0.0,1.0,30.362801319095244,46.47191807326035
0.038718,1.102963,1617,2160,HU,89-HU,HU0089,HU,89.0,HU89,HU,89.0,1.0,1.0,60.0,LVh,HU112_3,M,D1,0.0,20.0,4.0,42.0,39.0,19.0,M,1.56,11.0,16.6,66.0,70.0,5.6,0.0,0.0,0.0,9.3,1.1,-1.0,0.0,0.0,17.346921968135685,46.56873124693446
0.154403,2.392557,1618,2161,HU,90-HU,HU0090,HU,90.0,HU90,HU,90.0,1.0,1.0,72.0,PHg,HU201,M,D1,0.0,20.0,1.0,58.0,22.0,20.0,M,1.29,11.0,5.7,100.0,10.0,7.9,100.0,1.0,0.1,10.8,2.0,-1.0,0.0,2.0,20.882965060183526,46.541402478152094
0.187818,2.263369,1619,2162,HU,91-HU,HU0091,HU,91.0,HU91,HU,91.0,1.0,1.0,100.0,LVh,HU112_3,M,D1,0.0,20.0,4.0,42.0,39.0,19.0,M,1.56,11.0,16.6,66.0,70.0,5.6,0.0,0.0,0.0,9.3,1.1,-1.0,0.0,0.0,17.528637365787095,46.282083032833256
0.07162,1.378065,1620,2163,HU,92-HU,HU0092,HU,92.0,HU92,HU,92.0,1.0,1.0,100.0,FLe,HU381,M,D1,0.0,20.0,4.0,22.0,48.0,30.0,M,1.53,12.0,29.0,100.0,81.0,7.9,190.0,1.0,0.1,13.2,1.7,-1.0,0.0,0.0,18.82164723274395,46.33146508949816
0.030416,0.721148,1621,1946,RO,41-RO,RO0035,RO,35.0,RO35,RO,35.0,1.0,1.0,70.0,CMd,RO 477,S,D1,0.0,20.0,1.0,18.0,55.0,27.0,M,0.9,16.0,26.89,38.0,41.85,4.79,0.0,0.0,0.0,45.2,2.41,-1.0,47.0,1.0,22.27132165154781,46.530116103019914
0.102997,1.727618,1622,2164,HU,93-HU,HU0093,HU,93.0,HU93,HU,93.0,1.0,1.0,100.0,LVh,HU112_3,M,D1,0.0,20.0,4.0,42.0,39.0,19.0,M,1.56,11.0,16.6,66.0,70.0,5.6,0.0,0.0,0.0,9.3,1.1,-1.0,0.0,0.0,17.236391540579064,46.347163716072686
0.119057,2.257145,1623,1947,RO,42-RO,RO0011,RO,11.0,RO11,RO,11.0,1.0,1.0,30.0,PHh,RO 7107,W,D1,0.0,20.0,0.0,7.0,55.0,38.0,F,1.21,10.0,21.12,93.0,40.0,6.32,0.3,0.0,0.01,17.0,1.79,-1.0,0.0,1.0,24.16467550024958,46.38408354885698
0.068614,2.174924,1624,2344,MD,12-MD,MD0012,MD,12.0,MD12,MD,12.0,1.0,1.0,35.0,CHl,MD43,M,D1,0.0,20.0,0.0,46.0,27.0,27.0,M,1.24,16.0,20.4,100.0,38.25,6.93,24.0,0.0,0.17,28.5,2.55,-1.0,0.0,4.0,28.442917679171313,46.35114181846522
0.202586,2.040318,1625,2165,HU,94-HU,HU0094,HU,94.0,HU94,HU,94.0,1.0,1.0,64.0,ARc,HU41,E,D1,0.0,20.0,0.0,98.0,1.0,1.0,C,1.51,3.0,1.8,100.0,-1.0,7.8,51.0,1.0,0.1,3.4,0.3,-1.0,0.0,3.0,19.811106982430505,46.378866900809015
0.104403,1.827033,1626,2166,HU,95-HU,HU0095,HU,95.0,HU95,HU,95.0,1.0,1.0,39.0,CHk,HU191_2,W,D1,0.0,20.0,0.0,32.0,49.0,19.0,M,1.38,16.0,32.5,100.0,135.0,7.8,80.0,1.0,0.3,19.4,1.4,-1.0,0.0,0.0,18.008473243451455,46.45180620048415
0.25429,3.522141,1627,1948,RO,44-RO,RO0035,RO,35.0,RO35,RO,35.0,1.0,1.0,70.0,CMd,RO 477,S,D1,0.0,20.0,1.0,18.0,55.0,27.0,M,0.9,16.0,26.89,38.0,41.85,4.79,0.0,0.0,0.0,45.2,2.41,-1.0,47.0,1.0,23.186511440914316,46.268313109598
0.058511,1.501992,1628,2167,HU,96-HU,HU0096,HU,96.0,HU96,HU,96.0,1.0,1.0,100.0,ARc,HU41,E,D1,0.0,20.0,0.0,98.0,1.0,1.0,C,1.51,3.0,1.8,100.0,-1.0,7.8,51.0,1.0,0.1,3.4,0.3,-1.0,0.0,3.0,19.234694410915885,46.38503879494323
0.777422,6.830166,1629,2292,UA,41-UA,UA0041,UA,41.0,UA41,UA,41.0,1.0,1.0,100.0,CHk,UA-026,W,D1,0.0,20.0,0.0,25.0,37.0,38.0,F,1.13,16.0,33.4,100.0,65.0,6.9,3.0,0.0,0.28,24.9,2.5,-1.0,0.0,1.0,29.20307104373382,46.012928873440906
0.476875,5.463646,1630,2345,MD,10-MD,MD0010,MD,10.0,MD10,MD,10.0,1.0,1.0,30.0,CHh,MD37,M,D1,0.0,20.0,0.0,8.0,55.0,37.0,F,1.14,15.0,38.35,100.0,82.0,7.9,20.0,1.0,0.19,23.0,2.1,-1.0,0.0,1.0,28.572657303527848,46.02341765948884
0.125852,2.154121,1631,1949,RO,45-RO,RO0029,RO,29.0,RO29,RO,29.0,1.0,1.0,55.0,LVh,RO 6359,I,D1,0.0,20.0,0.0,6.0,65.0,29.0,Z,1.32,17.0,13.2,96.0,33.0,5.7,0.0,0.0,0.0,10.0,0.9,-1.0,0.0,1.0,24.926079699619795,46.36931005006319
0.440309,3.900568,1632,1950,RO,43-RO,RO0003,RO,3.0,RO3,RO,3.0,1.0,1.0,35.0,CHk,RO 7110,W,D1,0.0,20.0,0.0,4.0,64.0,32.0,Z,1.32,16.0,22.6,100.0,52.3,8.01,20.0,1.0,0.28,16.9,1.6,-1.0,0.0,1.0,21.15376426314563,46.087185778576135
0.067905,1.924109,1633,1951,RO,46-RO,RO0015,RO,15.0,RO15,RO,15.0,1.0,1.0,60.0,CMd,RO 477,S,D1,0.0,20.0,1.0,18.0,55.0,27.0,M,0.9,16.0,26.89,38.0,41.85,4.79,0.0,0.0,0.0,45.2,2.41,-1.0,47.0,1.0,23.109086840214434,46.41130384986682
0.000127,0.062399,1634,2293,UA,,UA0043,UA,43.0,UA43,UA,43.0,1.0,1.0,60.0,CHk,UA-009,M,D1,0.0,20.0,0.0,3.0,58.0,39.0,F,1.24,16.0,35.7,100.0,74.0,7.8,37.0,1.0,0.28,19.8,1.8,-1.0,0.0,1.0,32.30901606431132,46.51165029611398
0.05496,1.06352,1635,2168,HU,97-HU,HU0097,HU,97.0,HU97,HU,97.0,1.0,1.0,63.0,LVh,HU112_3,M,D1,0.0,20.0,4.0,42.0,39.0,19.0,M,1.56,11.0,16.6,66.0,70.0,5.6,0.0,0.0,0.0,9.3,1.1,-1.0,0.0,0.0,18.364062636702343,46.34147565398235
0.029411,0.776761,1636,1952,RO,47-RO,RO0004,RO,4.0,RO4,RO,4.0,1.0,1.0,40.0,LVj,RO 6367,I,D1,0.0,20.0,0.0,15.0,56.0,29.0,M,1.27,22.0,10.8,45.0,17.0,5.0,0.0,0.0,0.0,17.0,1.4,-1.0,37.0,1.0,21.84711931668947,46.32835955836482
0.000684,0.183836,1637,2294,UA,,UA0080,UA,80.0,UA80,UA,80.0,1.0,1.0,51.0,KSl,UA-016,M,D1,0.0,20.0,0.0,6.0,56.0,38.0,F,1.2,14.0,34.0,94.0,71.0,6.5,3.0,0.0,1.6,19.7,1.6,-1.0,0.0,3.0,31.750946710171313,46.39576815017822
0.046743,0.967517,1638,2169,HU,98-HU,HU0098,HU,98.0,HU98,HU,98.0,1.0,1.0,62.0,PHh,HU202,M,D1,0.0,20.0,1.0,43.0,36.0,21.0,M,1.45,12.0,13.3,62.0,43.0,5.3,0.0,0.0,0.0,12.5,1.5,-1.0,5.0,0.0,21.024310869009856,46.346084616941425
0.049294,1.295307,1639,2295,UA,,UAns1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.322443690668983,46.249915452723236
0.125487,2.603334,1640,1953,RO,48-RO,RO0029,RO,29.0,RO29,RO,29.0,1.0,1.0,55.0,LVh,RO 6359,I,D1,0.0,20.0,0.0,6.0,65.0,29.0,Z,1.32,17.0,13.2,96.0,33.0,5.7,0.0,0.0,0.0,10.0,0.9,-1.0,0.0,1.0,24.777936560145655,46.16370642734849
0.07473,1.567306,1641,1954,RO,49-RO,RO0011,RO,11.0,RO11,RO,11.0,1.0,1.0,30.0,PHh,RO 7107,W,D1,0.0,20.0,0.0,7.0,55.0,38.0,F,1.21,10.0,21.12,93.0,40.0,6.32,0.3,0.0,0.01,17.0,1.79,-1.0,0.0,1.0,24.2819481261617,46.24817245751831
0.062899,1.570989,1642,2170,HU,99-HU,HU0099,HU,99.0,HU99,HU,99.0,1.0,1.0,63.0,VRe,HU302,P,D1,0.0,20.0,0.0,19.0,30.0,51.0,F,1.12,12.0,37.55,97.0,63.3,6.61,3.3,0.15,0.4,15.55,2.05,-1.0,0.0,0.0,20.365035525784307,46.2303238211331
0.019429,0.625336,1643,2171,HU,100-HU,HU0100,HU,100.0,HU100,HU,100.0,1.0,1.0,60.0,CMe,HU131_1,M,D1,0.0,20.0,0.0,10.0,59.0,31.0,Z,1.57,11.0,30.7,86.0,87.0,7.4,60.0,1.0,0.14,10.3,1.7,-1.0,0.0,0.0,18.643610359617824,46.301672891932945
0.003863,1.12097,1644,2296,UA,80-UA,UA0080,UA,80.0,UA80,UA,80.0,1.0,1.0,51.0,KSl,UA-016,M,D1,0.0,20.0,0.0,6.0,56.0,38.0,F,1.2,14.0,34.0,94.0,71.0,6.5,3.0,0.0,1.6,19.7,1.6,-1.0,0.0,3.0,31.644712067001485,46.27460066931677
0.0858,1.62915,1645,2172,HU,101-HU,HU0101,HU,101.0,HU101,HU,101.0,1.0,1.0,51.0,CMe,HU131_1,M,D1,0.0,20.0,0.0,10.0,59.0,31.0,Z,1.57,11.0,30.7,86.0,87.0,7.4,60.0,1.0,0.14,10.3,1.7,-1.0,0.0,0.0,17.922587086129344,46.26955131135537
0.177611,2.488915,1646,2173,HU,102-HU,HU0102,HU,102.0,HU102,HU,102.0,1.0,1.0,75.0,PHh,HU192_1,M,D1,0.0,20.0,1.0,11.0,50.0,39.0,F,1.29,10.0,40.0,100.0,85.0,7.8,77.0,0.65,0.1,19.7,2.5,-1.0,0.0,0.0,19.262050139814644,46.16044034393255
0.000507,0.277162,1647,2297,UA,,UA0080,UA,80.0,UA80,UA,80.0,1.0,1.0,51.0,KSl,UA-016,M,D1,0.0,20.0,0.0,6.0,56.0,38.0,F,1.2,14.0,34.0,94.0,71.0,6.5,3.0,0.0,1.6,19.7,1.6,-1.0,0.0,3.0,31.756473003198476,46.31425085617165
0.263329,3.606617,1648,1955,RO,51-RO,RO0024,RO,24.0,RO24,RO,24.0,1.0,1.0,40.0,LVh,RO 6359,I,D1,0.0,20.0,0.0,6.0,65.0,29.0,Z,1.32,17.0,13.2,96.0,33.0,5.7,0.0,0.0,0.0,10.0,0.9,-1.0,0.0,1.0,24.8069279341533,46.00190744825066
0.04124,2.19179,1649,2174,HU,103-HU,HU0103,HU,103.0,HU103,HU,103.0,1.0,1.0,73.0,FLe,HU381,M,D1,0.0,20.0,4.0,22.0,48.0,30.0,M,1.53,12.0,29.0,100.0,81.0,7.9,190.0,1.0,0.1,13.2,1.7,-1.0,0.0,0.0,17.232883137242627,46.110522405736084
0.089533,1.836419,1650,1956,RO,50-RO,RO0034,RO,34.0,RO34,RO,34.0,1.0,1.0,75.0,CMd,RO 477,S,D1,0.0,20.0,1.0,18.0,55.0,27.0,M,0.9,16.0,26.89,38.0,41.85,4.79,0.0,0.0,0.0,45.2,2.41,-1.0,47.0,1.0,21.976439297821674,46.19742985039677
0.021195,0.781373,1651,2175,HU,104-HU,HU0104,HU,104.0,HU104,HU,104.0,1.0,1.0,100.0,LVh,HU112_3,M,D1,0.0,20.0,4.0,42.0,39.0,19.0,M,1.56,11.0,16.6,66.0,70.0,5.6,0.0,0.0,0.0,9.3,1.1,-1.0,0.0,0.0,18.215037454512974,46.21812944519849
0.000107,0.044636,1652,2298,UA,,UA0080,UA,80.0,UA80,UA,80.0,1.0,1.0,51.0,KSl,UA-016,M,D1,0.0,20.0,0.0,6.0,56.0,38.0,F,1.2,14.0,34.0,94.0,71.0,6.5,3.0,0.0,1.6,19.7,1.6,-1.0,0.0,3.0,31.732037647220174,46.285379349375255
0.13369,1.921866,1653,1957,RO,52-RO,RO0033,RO,33.0,RO33,RO,33.0,1.0,1.0,70.0,LVh,RO 6359,I,D1,0.0,20.0,0.0,6.0,65.0,29.0,Z,1.32,17.0,13.2,96.0,33.0,5.7,0.0,0.0,0.0,10.0,0.9,-1.0,0.0,1.0,22.530533304085637,46.14394230784758
0.2531,4.622623,1654,1958,RO,53-RO,RO0027,RO,27.0,RO27,RO,27.0,1.0,1.0,70.0,CMd,RO 477,S,D1,0.0,20.0,1.0,18.0,55.0,27.0,M,0.9,16.0,26.89,38.0,41.85,4.79,0.0,0.0,0.0,45.2,2.41,-1.0,47.0,1.0,25.39203402581878,45.93051570777681
0.289188,7.05188,1655,2299,UA,,UAns1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.58125988748764,45.8925580597045
0.038511,1.278481,1656,2176,HU,105-HU,HU0105,HU,105.0,HU105,HU,105.0,1.0,1.0,69.0,LVh,HU112_3,M,D1,0.0,20.0,4.0,42.0,39.0,19.0,M,1.56,11.0,16.6,66.0,70.0,5.6,0.0,0.0,0.0,9.3,1.1,-1.0,0.0,0.0,18.259104428320708,46.159544710323516
9.7e-05,0.047853,1657,2300,UA,,UA0080,UA,80.0,UA80,UA,80.0,1.0,1.0,51.0,KSl,UA-016,M,D1,0.0,20.0,0.0,6.0,56.0,38.0,F,1.2,14.0,34.0,94.0,71.0,6.5,3.0,0.0,1.6,19.7,1.6,-1.0,0.0,3.0,31.686605850952084,46.26682017926349
0.139023,1.855088,1658,2177,HU,140-HU,HU0140,HU,140.0,HU140,HU,140.0,1.0,1.0,35.0,LVh,HU112_3,M,D1,0.0,20.0,4.0,42.0,39.0,19.0,M,1.56,11.0,16.6,66.0,70.0,5.6,0.0,0.0,0.0,9.3,1.1,-1.0,0.0,0.0,18.44341942232749,46.066463902045555
0.684502,7.434788,1659,2301,UA,42-UA,UA0042,UA,42.0,UA42,UA,42.0,1.0,1.0,70.0,CHk,UA-124,M,D1,0.0,20.0,0.0,6.0,62.0,32.0,Z,1.16,16.0,30.4,100.0,77.0,7.0,5.0,0.0,0.28,16.8,2.0,-1.0,0.0,1.0,29.548111719409018,45.732522794058
0.000145,0.107832,1660,2302,UA,,UA0080,UA,80.0,UA80,UA,80.0,1.0,1.0,51.0,KSl,UA-016,M,D1,0.0,20.0,0.0,6.0,56.0,38.0,F,1.2,14.0,34.0,94.0,71.0,6.5,3.0,0.0,1.6,19.7,1.6,-1.0,0.0,3.0,34.967089400713135,46.2462135367609
0.059124,1.324349,1661,2178,HU,106-HU,HU0106,HU,106.0,HU106,HU,106.0,1.0,1.0,100.0,LVh,HU112_3,M,D1,0.0,20.0,4.0,42.0,39.0,19.0,M,1.56,11.0,16.6,66.0,70.0,5.6,0.0,0.0,0.0,9.3,1.1,-1.0,0.0,0.0,17.839908074699,46.111734973067215
3.680746,20.37142,1662,1959,RO,99-RO,RO0003,RO,3.0,RO3,RO,3.0,1.0,1.0,35.0,CHk,RO 7110,W,D1,0.0,20.0,0.0,4.0,64.0,32.0,Z,1.32,16.0,22.6,100.0,52.3,8.01,20.0,1.0,0.28,16.9,1.6,-1.0,0.0,1.0,25.94391585187362,44.542477020304155
0.045596,0.953907,1663,2179,HU,107-HU,HU0107,HU,107.0,HU107,HU,107.0,1.0,1.0,100.0,FLe,HU381,M,D1,0.0,20.0,4.0,22.0,48.0,30.0,M,1.53,12.0,29.0,100.0,81.0,7.9,190.0,1.0,0.1,13.2,1.7,-1.0,0.0,0.0,18.854587550007793,46.053437365258745
0.095162,1.751971,1664,1960,RO,55-RO,RO0002,RO,2.0,RO2,RO,2.0,1.0,1.0,50.0,FLe,RO 3656,I,D1,0.0,20.0,0.0,36.0,47.0,17.0,M,1.48,12.0,20.0,91.0,93.0,7.2,23.5,1.0,0.1,12.0,0.9,-1.0,0.0,2.0,20.58270527290112,46.070937204187764
0.006678,0.546457,1665,2303,UA,80-UA,UA0080,UA,80.0,UA80,UA,80.0,1.0,1.0,51.0,KSl,UA-016,M,D1,0.0,20.0,0.0,6.0,56.0,38.0,F,1.2,14.0,34.0,94.0,71.0,6.5,3.0,0.0,1.6,19.7,1.6,-1.0,0.0,3.0,34.213600017521586,46.11250129934754
0.000127,0.098209,1666,2304,UA,,UA0080,UA,80.0,UA80,UA,80.0,1.0,1.0,51.0,KSl,UA-016,M,D1,0.0,20.0,0.0,6.0,56.0,38.0,F,1.2,14.0,34.0,94.0,71.0,6.5,3.0,0.0,1.6,19.7,1.6,-1.0,0.0,3.0,32.009073937960906,46.181391223842894
0.000578,0.303387,1667,2305,UA,,UA0080,UA,80.0,UA80,UA,80.0,1.0,1.0,51.0,KSl,UA-016,M,D1,0.0,20.0,0.0,6.0,56.0,38.0,F,1.2,14.0,34.0,94.0,71.0,6.5,3.0,0.0,1.6,19.7,1.6,-1.0,0.0,3.0,32.122614715987595,46.161423663053924
0.244769,2.900597,1668,1961,RO,56-RO,RO0011,RO,11.0,RO11,RO,11.0,1.0,1.0,30.0,PHh,RO 7107,W,D1,0.0,20.0,0.0,7.0,55.0,38.0,F,1.21,10.0,21.12,93.0,40.0,6.32,0.3,0.0,0.01,17.0,1.79,-1.0,0.0,1.0,23.82862843484552,45.94199117673447
0.197106,3.051305,1669,1962,RO,57-RO,RO0009,RO,9.0,RO9,RO,9.0,1.0,1.0,40.0,PHh,RO 7107,W,D1,0.0,20.0,0.0,7.0,55.0,38.0,F,1.21,10.0,21.12,93.0,40.0,6.32,0.3,0.0,0.01,17.0,1.79,-1.0,0.0,1.0,25.81537221881925,45.87785231989035
0.044,2.560302,1670,2306,UA,56-UA,UA0056,UA,56.0,UA56,UA,56.0,1.0,1.0,100.0,ARb,UA-013,E,D1,0.0,20.0,1.0,92.0,4.0,4.0,C,1.66,3.0,5.05,100.0,116.0,5.75,0.0,0.0,0.0,2.47,0.3,-1.0,0.0,1.0,34.995748218281655,45.75799285660738
0.112329,1.927623,1671,1963,RO,59-RO,RO0027,RO,27.0,RO27,RO,27.0,1.0,1.0,70.0,CMd,RO 477,S,D1,0.0,20.0,1.0,18.0,55.0,27.0,M,0.9,16.0,26.89,38.0,41.85,4.79,0.0,0.0,0.0,45.2,2.41,-1.0,47.0,1.0,22.936863919321127,46.01185131055107
0.400332,5.2546,1672,1964,RO,58-RO,RO0020,RO,20.0,RO20,RO,20.0,1.0,1.0,45.0,LVh,RO 6359,I,D1,0.0,20.0,0.0,6.0,65.0,29.0,Z,1.32,17.0,13.2,96.0,33.0,5.7,0.0,0.0,0.0,10.0,0.9,-1.0,0.0,1.0,22.015640123091263,45.70653973918569
0.006802,1.063545,1673,2307,UA,80-UA,UA0080,UA,80.0,UA80,UA,80.0,1.0,1.0,51.0,KSl,UA-016,M,D1,0.0,20.0,0.0,6.0,56.0,38.0,F,1.2,14.0,34.0,94.0,71.0,6.5,3.0,0.0,1.6,19.7,1.6,-1.0,0.0,3.0,32.88174337012192,46.038745391273274
0.037672,1.421914,1674,2180,HU,172-HU,HU0172,HU,172.0,HU172,HU,172.0,1.0,1.0,41.0,CMe,HU131_1,M,D1,0.0,20.0,0.0,10.0,59.0,31.0,Z,1.57,11.0,30.7,86.0,87.0,7.4,60.0,1.0,0.14,10.3,1.7,-1.0,0.0,0.0,18.16237425713318,45.93978859283283
0.106303,3.777638,1675,1965,RO,60-RO,RO0014,RO,14.0,RO14,RO,14.0,1.0,1.0,100.0,FLe,RO 3656,I,D1,0.0,20.0,0.0,36.0,47.0,17.0,M,1.48,12.0,20.0,91.0,93.0,7.2,23.5,1.0,0.1,12.0,0.9,-1.0,0.0,2.0,24.68772606963774,45.83656478096036
0.021171,0.686053,1676,2181,HU,108-HU,HU0108,HU,108.0,HU108,HU,108.0,1.0,1.0,51.0,FLe,HU381,M,D1,0.0,20.0,4.0,22.0,48.0,30.0,M,1.53,12.0,29.0,100.0,81.0,7.9,190.0,1.0,0.1,13.2,1.7,-1.0,0.0,0.0,18.702848263742407,45.953812638871774
